Time (s) - Detector SiHi:amps (P) 	Primary Axis - Detector SiHi:amps (P) 	
165.5	258.1872E-9	
166.1	258.0924E-9	
166.5	258.3406E-9	
167.5	 258.229E-9	
168.5	258.1078E-9	
169.5	257.6179E-9	
170.5	257.6814E-9	
171.5	257.8664E-9	
172.5	257.6973E-9	
173.5	 257.781E-9	
174.5	 257.864E-9	
175.5	257.7471E-9	
176.5	257.6443E-9	
177.5	257.5251E-9	
178.5	257.5966E-9	
179.5	257.1793E-9	
180.5	257.2065E-9	
181.5	256.8471E-9	
182.5	256.8823E-9	
183.5	257.1155E-9	
184.5	 257.022E-9	
185.5	257.2306E-9	
186.5	257.2396E-9	
187.5	 256.887E-9	
188.5	256.9386E-9	
189.5	256.7702E-9	
190.5	256.8562E-9	
191.5	256.6238E-9	
192.5	 256.359E-9	
193.5	256.5752E-9	
194.5	256.5842E-9	
195.5	256.6597E-9	
196.5	256.4871E-9	
197.5	255.9683E-9	
198.5	256.1457E-9	
199.5	256.1148E-9	
200.5	255.8566E-9	
201.5	255.9538E-9	
202.5	255.9125E-9	
203.5	255.5295E-9	
204.5	255.3308E-9	
205.5	255.6128E-9	
206.5	255.7156E-9	
207.5	255.3742E-9	
208.5	255.4152E-9	
209.5	255.2747E-9	
210.5	255.3477E-9	
211.6	255.2117E-9	
212.6	 255.292E-9	
213.6	255.2962E-9	
214.6	255.4076E-9	
215.6	 255.095E-9	
216.6	255.2474E-9	
217.6	255.1868E-9	
218.6	255.1839E-9	
219.6	255.0187E-9	
220.6	254.7805E-9	
221.6	254.4985E-9	
222.6	254.2844E-9	
223.6	253.9482E-9	
224.6	253.9088E-9	
225.6	253.9453E-9	
226.6	 253.989E-9	
227.6	 253.754E-9	
228.6	254.0685E-9	
229.6	254.2441E-9	
230.6	254.1174E-9	
231.6	 254.048E-9	
232.6	253.9888E-9	
233.6	253.8334E-9	
234.6	253.7451E-9	
235.6	253.8137E-9	
236.6	253.5834E-9	
237.6	253.5479E-9	
238.6	 253.463E-9	
239.6	253.7079E-9	
240.6	253.6332E-9	
241.6	253.4615E-9	
242.6	253.4522E-9	
243.6	 253.463E-9	
244.6	253.4524E-9	
245.6	253.6669E-9	
246.6	253.8233E-9	
247.6	254.0905E-9	
248.6	254.1254E-9	
249.6	253.8095E-9	
250.6	253.9509E-9	
251.6	253.4715E-9	
252.6	253.8066E-9	
253.6	253.4005E-9	
254.6	 253.566E-9	
255.6	253.2795E-9	
256.6	253.5204E-9	
257.6	252.7065E-9	
258.6	252.8054E-9	
259.6	252.5515E-9	
260.6	252.2718E-9	
261.6	254.4427E-9	
262.6	765.9257E-9	
263.6	10.74631E-6	
264.6	10.71216E-6	
265.6	10.72574E-6	
266.6	9.148586E-6	
267.6	7.150284E-6	
268.6	6.024961E-6	
269.6	5.616417E-6	
270.6	4.808044E-6	
271.6	4.124678E-6	
272.6	4.112034E-6	
273.6	4.104211E-6	
274.6	4.103967E-6	
275.6	 4.80102E-6	
276.6	4.983541E-6	
277.6	4.977743E-6	
278.6	4.981479E-6	
279.6	4.980201E-6	
280.6	4.978204E-6	
281.6	 4.97621E-6	
282.6	4.972908E-6	
283.6	4.989906E-6	
284.6	4.988557E-6	
285.6	4.992663E-6	
286.6	 4.97786E-6	
287.6	4.979667E-6	
288.6	4.985963E-6	
289.6	4.983625E-6	
290.6	4.977212E-6	
291.6	4.975909E-6	
292.6	4.969861E-6	
293.6	  4.9705E-6	
294.6	4.975602E-6	
295.6	4.972001E-6	
296.6	4.971959E-6	
297.6	4.962747E-6	
298.6	4.963402E-6	
299.6	4.956154E-6	
300.6	 4.95321E-6	
301.6	4.957289E-6	
302.6	4.955394E-6	
303.6	4.968713E-6	
304.6	4.964871E-6	
305.6	4.961498E-6	
306.6	4.955375E-6	
307.6	4.949752E-6	
308.6	4.952112E-6	
309.6	4.952862E-6	
310.6	4.953247E-6	
311.6	4.956408E-6	
312.6	4.956723E-6	
313.6	4.960256E-6	
314.6	4.956695E-6	
315.6	4.978992E-6	
316.6	4.973092E-6	
317.6	4.983251E-6	
318.6	4.979262E-6	
319.6	4.975759E-6	
320.6	  4.9731E-6	
321.6	4.972555E-6	
322.6	4.974116E-6	
323.6	4.976932E-6	
324.6	4.976055E-6	
325.6	4.971291E-6	
326.6	4.979427E-6	
327.6	4.975482E-6	
328.6	4.977699E-6	
329.6	4.968676E-6	
330.6	4.974283E-6	
331.6	4.974853E-6	
332.6	4.976892E-6	
333.6	4.979246E-6	
334.6	4.973645E-6	
335.6	4.968557E-6	
336.6	4.966924E-6	
337.6	4.966992E-6	
338.6	4.967028E-6	
339.6	 4.95927E-6	
340.6	4.958232E-6	
341.6	4.954955E-6	
342.6	 4.95693E-6	
343.6	4.953519E-6	
344.6	4.954515E-6	
345.6	4.958278E-6	
346.6	4.949056E-6	
347.6	4.960814E-6	
348.6	4.958091E-6	
349.6	4.959167E-6	
350.6	4.960276E-6	
351.6	4.959301E-6	
352.6	  4.9575E-6	
353.6	4.953532E-6	
354.6	4.948648E-6	
355.6	4.948848E-6	
356.6	4.955288E-6	
357.6	4.956095E-6	
358.6	4.956229E-6	
359.6	4.966029E-6	
360.6	 4.96807E-6	
361.6	4.956273E-6	
362.6	4.958316E-6	
363.6	4.956511E-6	
364.6	4.955158E-6	
365.6	4.957914E-6	
366.6	 4.95812E-6	
367.6	4.958831E-6	
368.6	4.957908E-6	
369.6	 4.95527E-6	
370.6	4.950499E-6	
371.6	4.945529E-6	
372.6	4.950181E-6	
373.6	4.945975E-6	
374.6	4.947396E-6	
375.6	4.949755E-6	
376.6	4.942604E-6	
377.6	4.942177E-6	
378.6	 4.94576E-6	
379.6	4.948635E-6	
380.6	  4.9432E-6	
381.6	 4.93995E-6	
382.6	 4.93796E-6	
383.6	4.932523E-6	
384.6	4.929934E-6	
385.6	4.919421E-6	
386.6	 4.92301E-6	
387.6	4.931024E-6	
388.6	4.933184E-6	
389.6	4.928362E-6	
390.6	4.925221E-6	
391.6	4.936853E-6	
392.6	4.931708E-6	
393.6	4.928902E-6	
394.6	4.929772E-6	
395.6	4.921996E-6	
396.6	4.923733E-6	
397.6	4.912032E-6	
398.6	4.917381E-6	
399.6	4.925085E-6	
400.6	4.920604E-6	
401.6	  4.9261E-6	
402.6	4.927473E-6	
403.6	4.928016E-6	
404.6	4.929902E-6	
405.6	4.931584E-6	
406.6	4.929962E-6	
407.6	4.930477E-6	
408.6	4.940557E-6	
409.6	4.937344E-6	
410.6	4.941596E-6	
411.6	4.941896E-6	
412.6	4.943349E-6	
413.6	4.937693E-6	
414.6	4.938638E-6	
415.6	4.938913E-6	
416.6	4.929476E-6	
417.6	4.930883E-6	
418.6	4.929341E-6	
419.6	4.925911E-6	
420.6	4.926755E-6	
421.6	 4.93686E-6	
422.6	4.940797E-6	
423.6	4.943006E-6	
424.6	4.949949E-6	
425.6	4.944866E-6	
426.6	4.951231E-6	
427.6	4.949889E-6	
428.6	4.954523E-6	
429.6	4.952847E-6	
430.6	4.955949E-6	
431.6	4.956787E-6	
432.6	4.945452E-6	
433.6	4.949713E-6	
434.6	4.953794E-6	
435.6	4.953213E-6	
436.6	4.949972E-6	
437.6	4.953192E-6	
438.6	4.943957E-6	
439.7	4.944286E-6	
440.7	4.945956E-6	
441.7	4.943591E-6	
442.7	4.935604E-6	
443.7	4.940467E-6	
444.7	4.940436E-6	
445.7	 4.94608E-6	
446.7	4.938256E-6	
447.7	4.935821E-6	
448.7	4.935936E-6	
449.7	4.931811E-6	
450.7	4.932024E-6	
451.7	4.940816E-6	
452.7	4.932672E-6	
453.7	4.937533E-6	
454.7	4.940893E-6	
455.7	4.942977E-6	
456.7	4.941746E-6	
457.7	4.935714E-6	
458.7	4.938492E-6	
459.7	4.935178E-6	
460.7	4.938721E-6	
461.7	4.934924E-6	
462.7	4.939548E-6	
463.7	4.933978E-6	
464.7	4.923135E-6	
465.7	4.934471E-6	
466.7	 4.94919E-6	
467.7	4.952118E-6	
468.7	4.945489E-6	
469.7	4.938866E-6	
470.7	 4.93445E-6	
471.7	4.934939E-6	
472.7	4.929094E-6	
473.7	4.934019E-6	
474.7	4.924603E-6	
475.7	4.919773E-6	
476.7	4.922047E-6	
477.7	4.917438E-6	
478.7	4.920046E-6	
479.7	 4.91505E-6	
480.7	4.910143E-6	
481.7	4.916399E-6	
482.7	4.918559E-6	
483.7	4.883836E-6	
484.7	4.905866E-6	
485.7	 4.91509E-6	
486.7	4.917964E-6	
487.7	4.906246E-6	
488.7	4.889179E-6	
489.7	 4.92491E-6	
490.7	4.923948E-6	
491.7	4.918917E-6	
492.7	4.914826E-6	
493.7	4.921306E-6	
494.7	4.889771E-6	
495.7	4.903679E-6	
496.7	4.908623E-6	
497.7	4.867075E-6	
498.7	4.896377E-6	
499.7	4.933016E-6	
500.7	4.934948E-6	
501.7	4.918973E-6	
502.7	4.916647E-6	
503.7	 4.90663E-6	
504.7	 4.86941E-6	
505.7	4.881367E-6	
506.7	4.902302E-6	
507.7	4.888416E-6	
508.7	4.836608E-6	
509.7	4.844644E-6	
510.7	4.897532E-6	
511.7	4.881979E-6	
512.7	4.846745E-6	
513.7	4.863859E-6	
514.7	 4.85421E-6	
515.7	4.841272E-6	
516.7	4.849231E-6	
517.7	4.855341E-6	
518.7	4.852494E-6	
519.7	4.841729E-6	
520.7	4.885939E-6	
521.7	4.848217E-6	
522.7	4.879451E-6	
523.7	4.879563E-6	
524.7	4.872464E-6	
525.7	4.845043E-6	
526.7	 4.84782E-6	
527.7	4.857719E-6	
528.7	 4.89579E-6	
529.7	4.916112E-6	
530.7	4.916378E-6	
531.7	4.915681E-6	
532.7	4.911666E-6	
533.7	4.906974E-6	
534.7	4.913448E-6	
535.7	  4.9121E-6	
536.7	4.902377E-6	
537.7	4.897611E-6	
538.7	4.903675E-6	
539.7	 4.89371E-6	
540.7	4.899404E-6	
541.7	4.915002E-6	
542.7	4.922273E-6	
543.7	4.925528E-6	
544.7	4.929305E-6	
545.7	4.931578E-6	
546.7	4.941551E-6	
547.7	4.948408E-6	
548.7	4.949299E-6	
549.7	4.945916E-6	
550.7	4.946913E-6	
551.7	4.947512E-6	
552.7	4.958657E-6	
553.7	4.955473E-6	
554.7	4.953117E-6	
555.7	4.954274E-6	
556.7	4.952093E-6	
557.7	4.952215E-6	
558.7	 4.95333E-6	
559.7	4.961399E-6	
560.7	4.956867E-6	
561.7	4.953321E-6	
562.7	4.949883E-6	
563.7	4.951867E-6	
564.7	 4.94758E-6	
565.7	4.955822E-6	
566.7	4.955276E-6	
567.7	4.953155E-6	
568.7	4.955244E-6	
569.7	4.955228E-6	
570.7	 4.95632E-6	
571.7	4.954298E-6	
572.7	 4.94541E-6	
573.7	4.955432E-6	
574.7	 4.95483E-6	
575.7	4.949436E-6	
576.7	4.952879E-6	
577.7	4.964419E-6	
578.7	4.967739E-6	
579.7	  4.9662E-6	
580.7	4.960552E-6	
581.7	4.957985E-6	
582.7	4.953214E-6	
583.7	4.946176E-6	
584.7	4.939721E-6	
585.7	4.935355E-6	
586.7	4.937525E-6	
587.7	 4.94568E-6	
588.7	4.935308E-6	
589.7	 4.94112E-6	
590.7	4.941828E-6	
591.7	4.938136E-6	
592.7	4.936001E-6	
593.7	4.938897E-6	
594.7	 4.93925E-6	
595.7	4.943598E-6	
596.7	4.943986E-6	
597.7	4.937112E-6	
598.7	4.943265E-6	
599.7	4.952332E-6	
600.7	4.946883E-6	
601.7	4.939772E-6	
602.7	4.947529E-6	
603.7	4.951219E-6	
604.7	4.949856E-6	
605.7	4.948752E-6	
606.7	4.947168E-6	
607.7	4.946992E-6	
608.7	4.944178E-6	
609.7	4.946139E-6	
610.7	4.937078E-6	
611.7	4.923837E-6	
612.7	 4.93285E-6	
613.7	4.935052E-6	
614.7	4.930321E-6	
615.7	4.922024E-6	
616.7	4.910104E-6	
617.7	4.912477E-6	
618.7	 4.93634E-6	
619.7	4.925888E-6	
620.7	 4.91173E-6	
621.7	4.910512E-6	
622.7	4.912037E-6	
623.7	4.915428E-6	
624.7	4.906113E-6	
625.7	4.899873E-6	
626.7	4.932402E-6	
627.7	4.937318E-6	
628.7	4.932523E-6	
629.7	4.929098E-6	
630.7	4.924058E-6	
631.7	4.920513E-6	
632.7	4.922081E-6	
633.7	 4.92643E-6	
634.7	4.913422E-6	
635.7	4.911014E-6	
636.7	4.901841E-6	
637.7	 4.89201E-6	
638.7	4.899237E-6	
639.7	4.897184E-6	
640.7	4.888391E-6	
641.7	4.877074E-6	
642.7	4.905869E-6	
643.7	4.905718E-6	
644.7	4.906284E-6	
645.7	4.921523E-6	
646.7	4.917068E-6	
647.7	 4.91602E-6	
648.7	4.921686E-6	
649.7	4.928537E-6	
650.7	 4.92935E-6	
651.7	4.929793E-6	
652.7	 4.93279E-6	
653.7	4.929421E-6	
654.7	4.932179E-6	
655.7	4.929034E-6	
656.7	4.925232E-6	
657.7	 4.92675E-6	
658.7	4.926913E-6	
659.7	4.925607E-6	
660.7	4.928225E-6	
661.7	4.928749E-6	
662.7	4.928718E-6	
663.7	4.924174E-6	
664.7	4.928774E-6	
665.7	4.927159E-6	
666.7	4.927695E-6	
667.7	4.925787E-6	
668.7	4.919345E-6	
669.5	  4.9214E-6	
670.5	4.922578E-6	
671.5	4.921171E-6	
672.5	4.918178E-6	
673.5	4.920134E-6	
674.5	4.913517E-6	
675.5	4.906608E-6	
676.5	4.911404E-6	
677.5	 4.92406E-6	
678.5	4.923186E-6	
679.5	4.922038E-6	
680.5	4.917664E-6	
681.5	4.919684E-6	
682.5	 4.92325E-6	
683.5	4.915995E-6	
684.5	4.920794E-6	
685.5	4.927628E-6	
686.5	4.918991E-6	
687.5	 4.92232E-6	
688.5	 4.91814E-6	
689.5	4.919951E-6	
690.5	4.918678E-6	
691.5	4.922061E-6	
692.5	4.930115E-6	
693.5	 4.91596E-6	
694.5	4.915057E-6	
695.5	 4.91973E-6	
696.5	4.924799E-6	
697.5	4.916287E-6	
698.5	4.922701E-6	
699.5	4.916774E-6	
700.5	4.916388E-6	
701.5	4.925113E-6	
702.5	4.935031E-6	
703.5	4.927611E-6	
704.5	4.924497E-6	
705.5	4.926315E-6	
706.5	4.918347E-6	
707.5	4.919826E-6	
708.5	4.931284E-6	
709.5	4.929231E-6	
710.5	4.927612E-6	
711.5	4.924584E-6	
712.5	4.925208E-6	
713.5	4.926553E-6	
714.5	4.921491E-6	
715.5	4.921537E-6	
716.5	4.919495E-6	
717.5	4.920202E-6	
718.5	4.921342E-6	
719.5	4.911167E-6	
720.5	4.918087E-6	
721.5	4.915509E-6	
722.5	4.913425E-6	
723.5	4.908918E-6	
724.5	4.905598E-6	
725.5	4.903467E-6	
726.5	4.908676E-6	
727.5	4.898592E-6	
728.5	4.895712E-6	
729.5	4.899063E-6	
730.5	4.898281E-6	
731.5	4.900663E-6	
732.5	4.897848E-6	
733.5	4.896577E-6	
734.5	4.895929E-6	
735.5	4.887042E-6	
736.5	4.889234E-6	
737.5	4.894613E-6	
738.5	4.896847E-6	
739.5	4.900939E-6	
740.5	 4.90367E-6	
741.5	 4.88971E-6	
742.5	4.891021E-6	
743.5	4.894009E-6	
744.5	4.890802E-6	
745.5	4.896728E-6	
746.5	4.893265E-6	
747.5	4.892822E-6	
748.5	4.905444E-6	
749.5	4.894659E-6	
750.5	4.891331E-6	
751.5	4.893679E-6	
752.5	4.892222E-6	
753.5	4.882779E-6	
754.5	4.884566E-6	
755.5	 4.88718E-6	
756.5	4.883766E-6	
757.5	4.887501E-6	
758.5	4.890666E-6	
759.5	4.896218E-6	
760.5	4.896299E-6	
761.5	4.897902E-6	
762.5	4.904726E-6	
763.5	4.902487E-6	
764.5	4.892224E-6	
765.5	4.893245E-6	
766.5	  4.8884E-6	
767.5	 4.89456E-6	
768.5	4.893966E-6	
769.5	4.899053E-6	
770.5	4.893527E-6	
771.5	4.897034E-6	
772.5	4.891268E-6	
773.5	4.881596E-6	
774.5	4.889765E-6	
775.5	4.895368E-6	
776.5	4.904498E-6	
777.5	4.908689E-6	
778.5	4.909231E-6	
779.5	4.902573E-6	
780.5	4.906588E-6	
781.5	4.908143E-6	
782.5	4.915297E-6	
783.5	4.909337E-6	
784.5	4.905772E-6	
785.5	  4.9061E-6	
786.5	4.906766E-6	
787.5	4.904244E-6	
788.5	4.903472E-6	
789.5	 4.90873E-6	
790.5	4.898192E-6	
791.5	4.896394E-6	
792.5	4.898708E-6	
793.5	4.905025E-6	
794.5	4.907899E-6	
795.5	4.902916E-6	
796.5	4.892494E-6	
797.5	 4.89363E-6	
798.5	4.898513E-6	
799.5	 4.89922E-6	
800.5	4.898463E-6	
801.5	4.892845E-6	
802.5	4.898652E-6	
803.5	4.893379E-6	
804.5	 4.89321E-6	
805.5	4.893228E-6	
806.5	4.897199E-6	
807.5	 4.90766E-6	
808.5	4.909019E-6	
809.5	4.903886E-6	
810.5	4.899279E-6	
811.5	4.909402E-6	
812.5	4.905831E-6	
813.5	4.901799E-6	
814.5	4.904235E-6	
815.5	4.904718E-6	
816.5	4.901865E-6	
817.5	 4.90031E-6	
818.5	4.902765E-6	
819.5	4.898745E-6	
820.5	4.901541E-6	
821.5	4.899452E-6	
822.5	4.886887E-6	
823.5	4.878559E-6	
824.5	4.849705E-6	
825.5	4.778039E-6	
826.5	4.808259E-6	
827.5	4.822807E-6	
828.5	4.837726E-6	
829.5	4.830306E-6	
830.5	4.833546E-6	
831.5	4.822746E-6	
832.5	4.811758E-6	
833.5	4.821819E-6	
834.5	4.810305E-6	
835.5	4.844359E-6	
836.5	 4.85605E-6	
837.5	4.865334E-6	
838.5	4.852912E-6	
839.5	4.843385E-6	
840.5	4.826693E-6	
841.5	4.842961E-6	
842.5	4.841382E-6	
843.5	4.898075E-6	
844.5	4.903896E-6	
845.5	4.899068E-6	
846.5	4.901221E-6	
847.5	4.900045E-6	
848.5	4.894929E-6	
849.5	4.882238E-6	
850.5	 4.83995E-6	
851.5	4.850021E-6	
852.5	4.879867E-6	
853.5	 4.84908E-6	
854.5	4.841531E-6	
855.5	4.860815E-6	
856.5	4.888819E-6	
857.5	4.889817E-6	
858.5	4.885452E-6	
859.5	4.875468E-6	
860.5	4.872719E-6	
861.5	4.873063E-6	
862.5	4.865374E-6	
863.5	4.855741E-6	
864.5	4.868913E-6	
865.5	4.845359E-6	
866.5	4.839614E-6	
867.5	4.853214E-6	
868.5	4.849104E-6	
869.5	4.837406E-6	
870.6	4.826163E-6	
871.5	4.824528E-6	
872.5	4.848115E-6	
873.5	4.847621E-6	
874.5	4.851508E-6	
875.5	4.845254E-6	
876.6	4.850926E-6	
877.6	4.849312E-6	
878.6	4.845214E-6	
879.6	 4.85837E-6	
880.6	4.829778E-6	
881.6	4.820351E-6	
882.6	4.814136E-6	
883.6	4.796408E-6	
884.6	4.823069E-6	
885.6	4.789772E-6	
886.6	4.818898E-6	
887.6	4.821665E-6	
888.6	4.817289E-6	
889.6	4.821453E-6	
890.6	4.820953E-6	
891.6	4.818617E-6	
892.6	4.805864E-6	
893.6	 4.80489E-6	
894.6	4.782721E-6	
895.6	4.752941E-6	
896.6	4.797516E-6	
897.6	 4.82866E-6	
898.6	4.835702E-6	
899.6	4.839269E-6	
900.6	4.826899E-6	
901.6	4.817412E-6	
902.6	4.821987E-6	
903.6	4.820691E-6	
904.6	4.823502E-6	
905.6	4.820026E-6	
906.6	4.816516E-6	
907.6	4.812076E-6	
908.6	4.811535E-6	
909.6	4.817409E-6	
910.6	4.795627E-6	
911.6	4.853029E-6	
912.6	4.875932E-6	
913.6	4.869731E-6	
914.6	4.866806E-6	
915.6	4.839342E-6	
916.6	4.776812E-6	
917.6	4.807831E-6	
918.6	4.862968E-6	
919.6	4.900514E-6	
920.6	4.882669E-6	
921.6	 4.85478E-6	
922.6	4.845562E-6	
923.6	4.832514E-6	
924.6	4.809347E-6	
925.6	4.800301E-6	
926.6	4.775127E-6	
927.6	4.779526E-6	
928.6	4.769776E-6	
929.6	4.772093E-6	
930.6	 4.83245E-6	
931.6	4.851696E-6	
932.6	4.821756E-6	
933.6	4.832747E-6	
934.6	4.849586E-6	
935.6	4.832791E-6	
936.6	 4.82669E-6	
937.6	4.824892E-6	
938.6	4.814206E-6	
939.6	4.783484E-6	
940.6	4.831482E-6	
941.6	 4.82843E-6	
942.6	4.832251E-6	
943.6	4.823032E-6	
944.6	4.812986E-6	
945.6	4.817112E-6	
946.6	4.785168E-6	
947.6	4.787913E-6	
948.6	4.819389E-6	
949.6	4.818362E-6	
950.6	4.799575E-6	
951.6	4.791377E-6	
952.6	4.817498E-6	
953.6	4.841447E-6	
954.6	4.846805E-6	
955.6	4.836785E-6	
956.6	4.814956E-6	
957.6	4.815171E-6	
958.6	4.804198E-6	
959.6	4.797863E-6	
960.6	4.867197E-6	
961.6	4.835134E-6	
962.6	 4.81418E-6	
963.6	4.759511E-6	
964.6	4.788801E-6	
965.6	 4.86018E-6	
966.6	4.864129E-6	
967.6	4.865544E-6	
968.6	4.875434E-6	
969.6	4.882557E-6	
970.6	4.882722E-6	
971.6	 4.88016E-6	
972.6	4.884628E-6	
973.6	4.881607E-6	
974.6	4.886589E-6	
975.6	 4.89802E-6	
976.6	4.896024E-6	
977.6	4.891462E-6	
978.6	4.849579E-6	
979.6	4.849195E-6	
980.6	4.843004E-6	
981.6	4.833206E-6	
982.6	 4.81692E-6	
983.6	4.796542E-6	
984.6	4.776068E-6	
985.6	4.791806E-6	
986.6	4.793687E-6	
987.6	4.804348E-6	
988.6	4.795246E-6	
989.6	4.794467E-6	
990.6	4.803094E-6	
991.6	 4.83396E-6	
992.6	4.833489E-6	
993.6	4.841526E-6	
994.6	4.838323E-6	
995.6	4.832061E-6	
996.6	4.829935E-6	
997.6	4.832021E-6	
998.6	4.824997E-6	
999.6	4.815404E-6	
1000.6	4.808862E-6	
1001.6	4.778036E-6	
1002.6	4.743544E-6	
1003.6	4.758789E-6	
1004.6	4.775419E-6	
1005.6	4.806254E-6	
1006.6	4.837279E-6	
1007.6	4.848639E-6	
1008.6	4.851773E-6	
1009.6	4.844755E-6	
1010.6	4.850944E-6	
1011.6	4.847753E-6	
1012.6	4.855105E-6	
1013.6	4.854373E-6	
1014.6	4.846785E-6	
1015.6	4.841911E-6	
1016.6	4.849255E-6	
1017.6	4.849622E-6	
1018.6	4.844316E-6	
1019.6	4.851668E-6	
1020.6	4.855351E-6	
1021.6	4.860013E-6	
1022.6	4.863254E-6	
1023.6	 4.86114E-6	
1024.6	4.862402E-6	
1025.6	4.860667E-6	
1026.6	4.864455E-6	
1027.6	4.859989E-6	
1028.6	 4.85929E-6	
1029.6	4.865157E-6	
1030.6	4.858758E-6	
1031.6	4.864748E-6	
1032.6	4.863578E-6	
1033.6	4.856324E-6	
1034.6	4.856114E-6	
1035.6	  4.8532E-6	
1036.6	4.849687E-6	
1037.6	4.857843E-6	
1038.6	4.853306E-6	
1039.6	4.844696E-6	
1040.6	4.855715E-6	
1041.6	4.857102E-6	
1042.6	4.855463E-6	
1043.6	4.858784E-6	
1044.6	4.857561E-6	
1045.6	4.856215E-6	
1046.6	4.858883E-6	
1047.6	4.856851E-6	
1048.6	4.853808E-6	
1049.6	4.844735E-6	
1050.6	4.848964E-6	
1051.6	 4.85005E-6	
1052.6	4.838665E-6	
1053.6	4.841668E-6	
1054.6	4.840239E-6	
1055.6	4.836665E-6	
1056.6	4.827564E-6	
1057.6	4.826047E-6	
1058.6	4.818321E-6	
1059.6	4.705345E-6	
1060.6	4.726181E-6	
1061.6	4.712878E-6	
1062.6	 4.79292E-6	
1063.6	4.803989E-6	
1064.6	4.832357E-6	
1065.6	4.787891E-6	
1066.6	4.771168E-6	
1067.6	4.763348E-6	
1068.6	4.744611E-6	
1069.6	4.788268E-6	
1070.6	4.834115E-6	
1071.6	4.852393E-6	
1072.6	4.855884E-6	
1073.6	4.855133E-6	
1074.6	  4.8033E-6	
1075.6	4.776521E-6	
1076.6	4.771367E-6	
1077.6	4.763095E-6	
1078.6	4.751116E-6	
1079.6	4.752097E-6	
1080.6	4.751794E-6	
1081.6	4.756637E-6	
1082.6	4.761587E-6	
1083.6	4.768712E-6	
1084.6	4.754672E-6	
1085.6	4.754105E-6	
1086.6	4.762086E-6	
1087.6	4.769681E-6	
1088.6	4.770947E-6	
1089.7	4.808191E-6	
1090.7	4.795259E-6	
1091.7	4.786654E-6	
1092.7	 4.79696E-6	
1093.7	4.796758E-6	
1094.7	 4.79863E-6	
1095.7	4.791233E-6	
1096.7	4.789897E-6	
1097.7	4.783842E-6	
1098.7	4.775913E-6	
1099.7	4.768683E-6	
1100.7	4.797066E-6	
1101.7	4.787901E-6	
1102.7	 4.78097E-6	
1103.7	4.833706E-6	
1104.7	4.843118E-6	
1105.7	 4.81779E-6	
1106.7	4.788211E-6	
1107.7	4.779459E-6	
1108.7	4.769532E-6	
1109.7	4.806974E-6	
1110.7	4.794603E-6	
1111.7	4.780656E-6	
1112.7	4.773547E-6	
1113.7	4.771686E-6	
1114.7	4.775248E-6	
1115.7	4.767557E-6	
1116.7	 4.76422E-6	
1117.7	4.764415E-6	
1118.7	4.757089E-6	
1119.7	4.763207E-6	
1120.7	4.827364E-6	
1121.7	4.788976E-6	
1122.7	4.784156E-6	
1123.7	4.775829E-6	
1124.7	  4.7501E-6	
1125.7	4.822628E-6	
1126.7	 4.87572E-6	
1127.7	4.876113E-6	
1128.7	4.884565E-6	
1129.7	4.887084E-6	
1130.7	4.881103E-6	
1131.7	4.874061E-6	
1132.7	4.875642E-6	
1133.7	4.886249E-6	
1134.7	4.880579E-6	
1135.7	4.879069E-6	
1136.7	4.879455E-6	
1137.7	4.876973E-6	
1138.7	4.872582E-6	
1139.7	4.874554E-6	
1140.7	 4.87372E-6	
1141.7	 4.87503E-6	
1142.7	4.879342E-6	
1143.7	4.871135E-6	
1144.7	4.867993E-6	
1145.7	4.871547E-6	
1146.7	4.871203E-6	
1147.7	4.862226E-6	
1148.7	4.839154E-6	
1149.7	4.814057E-6	
1150.7	4.784109E-6	
1151.7	4.848309E-6	
1152.7	4.801232E-6	
1153.7	4.778085E-6	
1154.7	4.769985E-6	
1155.7	4.794829E-6	
1156.7	4.806811E-6	
1157.7	4.778124E-6	
1158.7	4.757468E-6	
1159.7	4.782718E-6	
1160.7	4.784509E-6	
1161.7	4.865906E-6	
1162.7	 4.86551E-6	
1163.7	4.870627E-6	
1164.7	4.874283E-6	
1165.7	4.867772E-6	
1166.7	4.857211E-6	
1167.7	4.824098E-6	
1168.7	4.819513E-6	
1169.7	4.832835E-6	
1170.7	4.818776E-6	
1171.7	4.806924E-6	
1172.7	4.790757E-6	
1173.7	4.796116E-6	
1174.7	4.786795E-6	
1175.7	4.774212E-6	
1176.7	4.769893E-6	
1177.7	4.758574E-6	
1178.7	4.747073E-6	
1179.7	4.759691E-6	
1180.7	4.753075E-6	
1181.7	 4.75529E-6	
1182.7	4.755834E-6	
1183.7	4.752605E-6	
1184.7	4.763923E-6	
1185.7	4.775916E-6	
1186.7	4.787356E-6	
1187.7	4.776924E-6	
1188.7	4.779424E-6	
1189.7	4.787237E-6	
1190.7	4.780408E-6	
1191.7	4.781885E-6	
1192.7	4.784083E-6	
1193.7	4.791896E-6	
1194.7	4.782087E-6	
1195.7	4.779142E-6	
1196.7	4.780583E-6	
1197.7	4.780792E-6	
1198.7	4.777001E-6	
1199.7	4.776654E-6	
1200.7	4.767538E-6	
1201.7	4.767764E-6	
1202.7	4.767047E-6	
1203.7	4.759077E-6	
1204.7	 4.76037E-6	
1205.7	4.754646E-6	
1206.7	4.752058E-6	
1207.7	4.762331E-6	
1208.7	4.757968E-6	
1209.7	4.758189E-6	
1210.7	4.759435E-6	
1211.7	 4.76647E-6	
1212.7	4.763263E-6	
