Time (s) - Detector SiHi:amps (P) 	Primary Axis - Detector SiHi:amps (P) 	
1737.3	3.616592E-6	
1738.3	3.615507E-6	
1739.3	3.616272E-6	
1740.3	3.622574E-6	
1741.3	3.613486E-6	
1742.3	3.618276E-6	
1743.3	3.623994E-6	
1744.3	 3.62044E-6	
1745.3	3.620037E-6	
1746.3	3.623582E-6	
1747.3	3.615148E-6	
1748.3	3.620153E-6	
1749.3	3.619864E-6	
1750.3	3.620965E-6	
1751.3	3.621248E-6	
1752.3	3.618503E-6	
1753.3	3.617473E-6	
1754.3	3.621832E-6	
1755.3	3.620198E-6	
1756.3	3.622161E-6	
1757.3	3.622405E-6	
1758.3	3.614094E-6	
1759.3	3.623024E-6	
1760.3	3.616434E-6	
1761.3	3.623741E-6	
1762.3	3.618114E-6	
1763.3	3.614425E-6	
1764.3	3.612334E-6	
1765.3	3.615092E-6	
1766.3	3.612552E-6	
1767.3	3.621381E-6	
1768.3	3.619791E-6	
1769.3	3.619506E-6	
1770.3	 3.61419E-6	
1771.3	3.622678E-6	
1772.3	3.617321E-6	
1773.3	3.621768E-6	
1774.3	3.616879E-6	
1775.3	3.620742E-6	
1776.3	3.612715E-6	
1777.3	3.620998E-6	
1778.3	3.620712E-6	
1779.3	3.624041E-6	
1780.3	3.624163E-6	
1781.3	3.621737E-6	
1782.3	3.622965E-6	
1783.3	3.619081E-6	
1784.3	3.618163E-6	
1785.3	3.623679E-6	
1786.3	3.620911E-6	
1787.3	3.625089E-6	
1788.3	3.628718E-6	
1789.3	3.623846E-6	
1790.3	3.625807E-6	
1791.3	3.623863E-6	
1792.3	3.621617E-6	
1793.3	3.614245E-6	
1794.3	 3.61434E-6	
1795.3	3.616721E-6	
1796.3	3.621788E-6	
1797.3	3.613801E-6	
1798.3	3.612222E-6	
1799.3	3.616155E-6	
1800.3	3.627329E-6	
1801.3	3.615843E-6	
1802.3	3.612744E-6	
1803.3	3.617102E-6	
1804.3	3.616057E-6	
1805.3	3.614921E-6	
1806.3	3.615231E-6	
1807.3	3.617897E-6	
1808.3	3.617285E-6	
1809.3	3.618056E-6	
1810.3	3.622846E-6	
1811.3	3.620898E-6	
1812.3	3.621099E-6	
1813.3	3.622506E-6	
1814.3	3.623839E-6	
1815.3	 3.61646E-6	
1816.3	3.617178E-6	
1817.3	3.619207E-6	
1818.3	3.620981E-6	
1819.3	 3.61993E-6	
1820.3	3.618856E-6	
1821.3	 3.60998E-6	
1822.3	3.621099E-6	
1823.3	3.621822E-6	
1824.3	3.621448E-6	
1825.3	3.614624E-6	
1826.3	3.624086E-6	
1827.3	3.621679E-6	
1828.3	 3.61067E-6	
1829.3	3.617564E-6	
1830.3	3.616597E-6	
1831.3	3.620089E-6	
1832.3	3.621572E-6	
1833.3	3.612321E-6	
1834.3	3.612884E-6	
1835.3	3.615317E-6	
1836.3	3.610893E-6	
1837.3	3.617418E-6	
1838.3	 3.61612E-6	
1839.3	3.614416E-6	
1840.3	3.614944E-6	
1841.3	3.616321E-6	
1842.3	3.613629E-6	
1843.3	3.622415E-6	
1844.1	3.618137E-6	
1845.1	3.615058E-6	
1846.1	3.619199E-6	
1847.1	3.614095E-6	
1848.1	3.608522E-6	
1849.1	3.609548E-6	
1850.1	3.611117E-6	
1851.1	3.612205E-6	
1852.1	3.617476E-6	
1853.1	3.617362E-6	
1854.1	3.615044E-6	
1855.1	3.617662E-6	
1856.1	3.609901E-6	
1857.1	3.616432E-6	
1858.1	3.614726E-6	
1859.1	3.618254E-6	
1860.1	3.614322E-6	
1861.1	3.618209E-6	
1862.1	3.611554E-6	
1863.1	3.614551E-6	
1864.1	3.623173E-6	
1865.1	3.614254E-6	
1866.1	3.614573E-6	
1867.1	3.606884E-6	
1868.1	3.606327E-6	
1869.1	3.602024E-6	
1870.1	3.609536E-6	
1871.1	3.619595E-6	
1872.1	3.618208E-6	
1873.1	3.617721E-6	
1874.1	3.616259E-6	
1875.1	3.603324E-6	
1876.1	3.611235E-6	
1877.1	3.609552E-6	
1878.1	 3.61129E-6	
1879.1	3.617734E-6	
1880.1	3.616275E-6	
1881.1	3.613056E-6	
1882.1	3.610985E-6	
1883.1	3.611799E-6	
1884.1	3.618017E-6	
1885.1	3.611254E-6	
1886.1	3.614759E-6	
1887.1	3.616551E-6	
1888.1	3.617779E-6	
1889.1	3.610788E-6	
1890.1	3.611718E-6	
1891.1	3.612144E-6	
1892.1	3.612923E-6	
1893.1	3.613654E-6	
1894.1	3.611212E-6	
1895.1	3.611895E-6	
1896.1	3.616687E-6	
1897.1	3.612938E-6	
1898.1	3.612181E-6	
1899.1	3.611036E-6	
1900.1	3.613833E-6	
1901.1	3.615553E-6	
1902.1	3.614608E-6	
1903.1	3.614332E-6	
1904.1	 3.61811E-6	
1905.1	3.613225E-6	
1906.1	3.617383E-6	
1907.1	3.615854E-6	
1908.1	3.610403E-6	
1909.1	3.617449E-6	
1910.1	3.620574E-6	
1911.1	3.611348E-6	
1912.1	3.619729E-6	
1913.1	3.613698E-6	
1914.1	3.618737E-6	
1915.1	3.620973E-6	
1916.1	3.616851E-6	
1917.1	3.620521E-6	
1918.1	3.616772E-6	
1919.1	3.616046E-6	
1920.1	3.614006E-6	
1921.1	3.620831E-6	
1922.1	3.612867E-6	
1923.1	 3.61339E-6	
1924.1	3.617015E-6	
1925.1	3.612822E-6	
1926.1	3.620012E-6	
1927.1	3.611294E-6	
1928.1	3.617769E-6	
1929.1	3.614065E-6	
1930.1	3.612834E-6	
1931.1	3.616223E-6	
1932.1	3.617255E-6	
1933.1	3.622577E-6	
1934.1	3.619823E-6	
1935.1	3.618533E-6	
1936.1	 3.61661E-6	
1937.1	3.614814E-6	
1938.1	3.614306E-6	
1939.1	3.617661E-6	
1940.1	3.616967E-6	
1941.1	3.622321E-6	
1942.1	3.616043E-6	
1943.1	3.620948E-6	
1944.1	3.619238E-6	
1945.1	 3.62164E-6	
1946.1	3.618737E-6	
1947.1	3.611856E-6	
1948.1	 3.61042E-6	
1949.1	3.619908E-6	
1950.1	3.608496E-6	
1951.1	3.609058E-6	
1952.1	3.616686E-6	
1953.1	3.616049E-6	
1954.1	3.614537E-6	
1955.1	3.614076E-6	
1956.1	3.613091E-6	
1957.1	3.623317E-6	
1958.1	3.614111E-6	
1959.1	3.616253E-6	
1960.1	3.619301E-6	
1961.1	3.609869E-6	
1962.1	3.613192E-6	
1963.1	3.615045E-6	
1964.1	3.615564E-6	
1965.1	3.612696E-6	
1966.1	3.616133E-6	
1967.1	3.612816E-6	
1968.1	3.606654E-6	
1969.1	3.611935E-6	
1970.1	3.610219E-6	
1971.1	3.620271E-6	
1972.1	  3.6096E-6	
1973.1	3.606931E-6	
1974.2	3.612789E-6	
1975.2	3.608143E-6	
1976.2	3.613557E-6	
1977.2	3.612309E-6	
1978.2	3.610722E-6	
1979.2	3.610977E-6	
1980.2	3.607518E-6	
1981.2	3.613142E-6	
1982.2	3.616929E-6	
1983.2	3.611161E-6	
1984.2	3.622397E-6	
1985.2	3.612942E-6	
1986.2	3.616818E-6	
1987.2	3.613264E-6	
1988.2	3.618522E-6	
1989.2	3.616789E-6	
1990.2	3.614614E-6	
1991.2	3.619276E-6	
1992.2	3.618932E-6	
1993.2	3.618497E-6	
1994.2	3.616148E-6	
1995.2	3.613576E-6	
1996.2	3.611874E-6	
1997.2	3.616496E-6	
1998.2	3.613233E-6	
1999.2	3.619266E-6	
2000.2	 3.61093E-6	
2001.2	3.618531E-6	
2002.2	  3.6209E-6	
2003.2	3.627342E-6	
2004.2	3.613339E-6	
2005.2	3.617217E-6	
2006.2	3.617385E-6	
2007.2	3.612354E-6	
2008.2	3.616697E-6	
2009.2	3.619455E-6	
2010.2	3.615758E-6	
2011.2	3.622009E-6	
2012.2	3.620421E-6	
2013.2	3.629283E-6	
2014.2	3.620848E-6	
2015.2	3.615083E-6	
2016.2	3.614266E-6	
2017.2	3.615885E-6	
2018.2	 3.60972E-6	
2019.2	3.619891E-6	
2020.2	3.617187E-6	
2021.2	3.616319E-6	
2022.2	3.626621E-6	
2023.2	3.619667E-6	
2024.2	3.616763E-6	
2025.2	3.616461E-6	
2026.2	3.617456E-6	
2027.2	3.605416E-6	
2028.2	3.612993E-6	
2029.2	3.611262E-6	
2030.2	3.611261E-6	
2031.2	3.613635E-6	
2032.2	3.609227E-6	
2033.2	 3.61934E-6	
2034.2	3.615877E-6	
2035.2	3.617516E-6	
2036.2	3.614108E-6	
2037.2	3.617497E-6	
2038.2	3.620425E-6	
2039.2	3.614001E-6	
2040.2	3.614636E-6	
2041.2	3.613804E-6	
2042.2	3.615645E-6	
2043.2	3.611457E-6	
2044.2	3.613654E-6	
2045.2	3.614453E-6	
2046.2	3.611453E-6	
2047.2	3.622512E-6	
2048.2	3.610072E-6	
2049.2	3.612246E-6	
2050.2	3.615384E-6	
2051.2	3.610004E-6	
2052.2	3.612785E-6	
2053.2	3.612422E-6	
2054.2	3.610258E-6	
2055.2	3.615213E-6	
2056.2	3.619108E-6	
2057.2	3.617521E-6	
2058.2	3.614293E-6	
2059.2	3.615636E-6	
2060.2	3.616582E-6	
2061.2	3.620688E-6	
2062.2	3.612752E-6	
2063.2	 3.61246E-6	
2064.2	3.611658E-6	
2065.2	3.614023E-6	
2066.2	3.621409E-6	
2067.2	3.613776E-6	
2068.2	3.606344E-6	
2069.2	3.620837E-6	
2070.2	3.623436E-6	
2071.2	3.615765E-6	
2072.2	3.620744E-6	
2073.2	3.613998E-6	
2074.2	3.616672E-6	
2075.2	3.615132E-6	
2076.2	3.618773E-6	
2077.2	3.615154E-6	
2078.2	3.616024E-6	
2079.2	3.613305E-6	
2080.2	3.619082E-6	
2081.2	3.614124E-6	
2082.2	3.613312E-6	
2083.2	3.615696E-6	
2084.2	3.616148E-6	
2085.2	3.614664E-6	
2086.2	3.613843E-6	
2087.2	3.615602E-6	
2088.2	3.615589E-6	
2089.2	3.618395E-6	
2090.2	3.614109E-6	
2091.2	3.618867E-6	
2092.2	3.615116E-6	
2093.2	3.620858E-6	
2094.2	3.614937E-6	
2095.2	3.617571E-6	
2096.2	3.619956E-6	
2097.2	3.623139E-6	
2098.2	3.616338E-6	
2099.2	3.615796E-6	
2100.2	3.617003E-6	
2101.2	3.614534E-6	
2102.2	3.620176E-6	
2103.2	3.613879E-6	
2104.2	3.620555E-6	
2105.2	3.611528E-6	
2106.2	3.613041E-6	
2107.2	 3.61832E-6	
2108.2	3.621491E-6	
2109.2	3.622385E-6	
2110.2	3.615312E-6	
2111.2	3.617597E-6	
2112.2	3.613596E-6	
2113.2	3.617673E-6	
2114.2	3.618855E-6	
2115.2	3.618539E-6	
2116.2	3.616223E-6	
2117.2	3.619779E-6	
2118.2	3.618536E-6	
2119.2	3.616993E-6	
2120.2	3.617332E-6	
2121.2	3.618136E-6	
2122.2	3.614715E-6	
2123.2	3.618411E-6	
2124.2	3.615961E-6	
2125.2	3.622196E-6	
2126.2	3.616981E-6	
2127.2	3.625349E-6	
2128.2	3.622085E-6	
2129.2	3.617037E-6	
2130.2	 3.61793E-6	
2131.2	3.612275E-6	
2132.2	3.619827E-6	
2133.2	3.617078E-6	
2134.2	3.616955E-6	
2135.2	3.621513E-6	
2136.2	 3.61915E-6	
2137.2	3.617584E-6	
2138.2	3.616933E-6	
2139.2	3.617343E-6	
2140.2	3.615257E-6	
2141.2	 3.62255E-6	
2142.2	3.619857E-6	
2143.2	3.620442E-6	
2144.2	3.617823E-6	
2145.2	3.617077E-6	
2146.2	3.617383E-6	
2147.2	3.622817E-6	
2148.2	3.625467E-6	
2149.2	3.620464E-6	
2150.2	3.621914E-6	
2151.2	3.617288E-6	
2152.2	3.626284E-6	
2153.2	 3.61438E-6	
2154.2	3.612783E-6	
2155.2	3.618708E-6	
2156.2	3.617491E-6	
2157.2	3.616279E-6	
2158.2	 3.62205E-6	
2159.2	3.607744E-6	
2160.2	3.622879E-6	
2161.3	3.630345E-6	
2162.3	3.625786E-6	
2163.3	3.628887E-6	
2164.3	3.629469E-6	
2165.3	 3.62314E-6	
2166.3	3.626606E-6	
2167.3	3.625045E-6	
2168.3	3.619376E-6	
2169.3	3.617653E-6	
2170.3	3.612632E-6	
2171.3	3.621056E-6	
2172.3	3.610147E-6	
2173.3	3.614752E-6	
2174.3	3.615316E-6	
2175.3	3.620409E-6	
2176.3	3.622751E-6	
2177.3	3.619924E-6	
2178.3	 3.61662E-6	
2179.3	3.623879E-6	
2180.3	3.621631E-6	
2181.3	3.621655E-6	
2182.3	3.614053E-6	
2183.3	3.621814E-6	
2184.3	3.621462E-6	
2185.3	3.619691E-6	
2186.3	 3.61272E-6	
2187.3	3.619738E-6	
2188.3	3.609853E-6	
2189.3	3.618298E-6	
2190.3	3.614245E-6	
2191.3	3.620561E-6	
2192.3	3.613263E-6	
2193.3	3.614506E-6	
2194.3	3.618718E-6	
2195.3	3.621701E-6	
2196.3	3.624999E-6	
2197.3	3.617633E-6	
2198.3	3.620642E-6	
2199.3	3.617684E-6	
2200.3	 3.62388E-6	
2201.3	  3.6158E-6	
2202.3	3.608317E-6	
2203.3	3.608999E-6	
2204.3	3.618041E-6	
2205.3	3.615286E-6	
2206.3	3.623597E-6	
2207.3	3.622596E-6	
2208.3	3.627913E-6	
2209.3	3.622235E-6	
2210.3	3.620174E-6	
2211.3	3.620203E-6	
2212.3	3.620455E-6	
2213.3	3.616711E-6	
2214.3	3.618416E-6	
2215.3	3.610497E-6	
2216.3	3.621509E-6	
2217.3	3.613383E-6	
2218.3	 3.61999E-6	
2219.3	3.618512E-6	
2220.3	3.625112E-6	
2221.3	3.622029E-6	
2222.3	3.617951E-6	
2223.3	3.614979E-6	
2224.3	3.612306E-6	
2225.3	3.618071E-6	
2226.3	3.618233E-6	
2227.3	3.619788E-6	
2228.3	3.617828E-6	
2229.3	 3.61405E-6	
2230.3	3.618026E-6	
2231.3	3.622237E-6	
2232.3	3.619873E-6	
2233.3	3.622224E-6	
2234.3	3.619038E-6	
2235.3	3.618966E-6	
2236.3	3.620196E-6	
2237.3	3.616678E-6	
2238.3	 3.61913E-6	
2239.3	3.618226E-6	
2240.3	3.618892E-6	
2241.3	3.619995E-6	
2242.3	3.629869E-6	
2243.3	3.625928E-6	
2244.3	3.624667E-6	
2245.3	3.621969E-6	
2246.3	3.617123E-6	
2247.3	3.622898E-6	
2248.3	3.624059E-6	
2249.3	3.623757E-6	
2250.3	3.624041E-6	
2251.3	3.617378E-6	
2252.3	3.614945E-6	
2253.3	3.618427E-6	
2254.3	3.620893E-6	
2255.3	3.616653E-6	
2256.3	3.615416E-6	
2257.3	3.618103E-6	
2258.3	3.619174E-6	
2259.3	3.614294E-6	
2260.3	  3.6221E-6	
2261.3	3.618874E-6	
2262.3	3.617983E-6	
2263.3	3.618327E-6	
2264.3	 3.61901E-6	
2265.3	  3.6206E-6	
2266.3	3.619127E-6	
2267.3	3.616373E-6	
2268.3	3.621752E-6	
2269.3	3.616759E-6	
2270.3	3.619282E-6	
2271.3	3.618431E-6	
2272.3	3.627946E-6	
2273.3	3.621361E-6	
2274.3	3.616787E-6	
2275.3	 3.61956E-6	
2276.3	3.618639E-6	
2277.3	3.621394E-6	
2278.3	3.618627E-6	
2279.3	3.621155E-6	
2280.3	3.619736E-6	
2281.3	  3.6206E-6	
2282.3	3.621314E-6	
2283.3	3.617064E-6	
2284.3	3.622303E-6	
2285.3	 3.62152E-6	
2286.3	3.629254E-6	
2287.3	3.620995E-6	
2288.3	3.623073E-6	
2289.3	3.615074E-6	
2290.3	3.610111E-6	
2291.3	3.623894E-6	
2292.3	3.609654E-6	
2293.3	3.618443E-6	
2294.3	3.622274E-6	
2295.3	3.614435E-6	
2296.3	3.615825E-6	
2297.3	3.612627E-6	
2298.3	3.613741E-6	
2299.3	3.621073E-6	
2300.3	3.619288E-6	
2301.3	3.609684E-6	
2302.3	3.620044E-6	
2303.3	 3.61978E-6	
2304.3	 3.62354E-6	
2305.3	3.624144E-6	
2306.3	3.621878E-6	
2307.3	3.621986E-6	
2308.3	3.623849E-6	
2309.3	3.618346E-6	
2310.3	3.614186E-6	
2311.3	3.619463E-6	
2312.3	3.621452E-6	
2313.3	3.618449E-6	
2314.3	3.622264E-6	
2315.3	3.614487E-6	
2316.3	3.623678E-6	
2317.3	3.620477E-6	
2318.3	3.611653E-6	
2319.3	3.612691E-6	
2320.3	3.621186E-6	
2321.3	 3.61799E-6	
2322.3	3.621496E-6	
2323.3	 3.62439E-6	
2324.3	3.619912E-6	
2325.3	3.621285E-6	
2326.3	3.622793E-6	
2327.3	3.617253E-6	
2328.3	3.622711E-6	
2329.3	3.613182E-6	
2330.3	3.618969E-6	
2331.3	3.620098E-6	
2332.3	3.621312E-6	
2333.3	3.621459E-6	
2334.3	3.624275E-6	
2335.3	 3.62362E-6	
2336.3	3.618679E-6	
2337.3	3.621588E-6	
2338.3	3.615964E-6	
2339.3	3.619344E-6	
2340.3	3.617489E-6	
2341.3	3.626698E-6	
2342.3	3.618055E-6	
2343.3	3.621923E-6	
2344.3	3.613737E-6	
2345.3	 3.62108E-6	
2346.3	 3.61806E-6	
2347.3	3.616533E-6	
2348.3	3.618369E-6	
2349.3	3.618492E-6	
2350.3	3.620643E-6	
2351.3	3.619127E-6	
2352.3	3.622141E-6	
2353.3	3.623762E-6	
2354.3	3.625312E-6	
2355.3	3.621608E-6	
2356.3	3.624688E-6	
2357.3	3.606022E-6	
2358.3	3.617711E-6	
2359.3	3.616702E-6	
2360.3	3.619957E-6	
2361.3	3.624262E-6	
2362.3	3.627681E-6	
2363.3	3.619635E-6	
2364.1	3.615315E-6	
2365.1	3.620759E-6	
2366.1	3.613871E-6	
2367.1	3.614285E-6	
2368.1	 3.61849E-6	
2369.1	3.622104E-6	
2370.1	3.623516E-6	
2371.1	3.622257E-6	
2372.1	3.624744E-6	
2373.1	3.620665E-6	
2374.1	3.626835E-6	
2375.1	3.622664E-6	
2376.1	3.630495E-6	
2377.1	3.630868E-6	
2378.1	3.629971E-6	
2379.1	3.626589E-6	
2380.1	3.622965E-6	
2381.1	3.613759E-6	
2382.1	3.616232E-6	
2383.1	3.619656E-6	
2384.1	3.623228E-6	
2385.1	3.625682E-6	
2386.1	3.621539E-6	
2387.1	3.621237E-6	
2388.1	3.624259E-6	
2389.1	3.626567E-6	
2390.1	3.623301E-6	
2391.1	3.625516E-6	
2392.1	3.628112E-6	
2393.1	3.624457E-6	
2394.1	3.623131E-6	
2395.1	3.624482E-6	
2396.1	3.618241E-6	
2397.1	3.627321E-6	
2398.1	3.614203E-6	
2399.1	3.618124E-6	
2400.1	 3.62179E-6	
2401.1	3.618527E-6	
2402.1	3.625542E-6	
2403.1	 3.61869E-6	
2404.1	  3.6206E-6	
2405.1	3.625636E-6	
2406.1	 3.62577E-6	
2407.1	3.623924E-6	
2408.1	3.622242E-6	
2409.1	3.616527E-6	
2410.1	3.623928E-6	
2411.1	3.623695E-6	
2412.1	3.623369E-6	
2413.1	3.621372E-6	
2414.1	3.620418E-6	
2415.1	 3.61498E-6	
2416.1	3.620127E-6	
2417.1	3.615762E-6	
2418.1	3.618057E-6	
2419.1	3.616296E-6	
2420.1	3.620611E-6	
2421.1	3.622477E-6	
2422.1	3.622145E-6	
2423.1	3.618526E-6	
2424.1	3.628321E-6	
2425.1	3.613896E-6	
2426.1	 3.62103E-6	
2427.1	3.626115E-6	
2428.1	3.624185E-6	
2429.1	3.618069E-6	
2430.1	3.617503E-6	
2431.1	3.616068E-6	
2432.1	3.622687E-6	
2433.1	3.623306E-6	
2434.1	3.617713E-6	
2435.1	3.624779E-6	
2436.1	3.621971E-6	
2437.1	3.623933E-6	
2438.1	3.623836E-6	
2439.1	3.626713E-6	
2440.1	3.623073E-6	
2441.1	3.623849E-6	
2442.1	3.626269E-6	
2443.1	3.623879E-6	
2444.1	3.633705E-6	
2445.1	3.623215E-6	
2446.1	3.628403E-6	
2447.1	3.629295E-6	
2448.1	3.631935E-6	
2449.1	3.621239E-6	
2450.1	3.623242E-6	
2451.1	3.629338E-6	
2452.1	3.627206E-6	
2453.1	3.623184E-6	
2454.1	3.623191E-6	
2455.1	3.616712E-6	
2456.1	3.630434E-6	
2457.1	3.632269E-6	
2458.1	3.628105E-6	
2459.1	3.629424E-6	
2460.1	 3.62031E-6	
2461.1	3.630313E-6	
2462.1	3.625021E-6	
2463.1	3.624497E-6	
2464.1	3.627201E-6	
2465.1	 3.62189E-6	
2466.1	3.623728E-6	
2467.2	3.624779E-6	
2468.2	3.627877E-6	
2469.2	 3.62358E-6	
2470.2	3.624141E-6	
2471.2	3.627564E-6	
2472.2	3.626084E-6	
2473.2	3.622875E-6	
2474.2	3.626175E-6	
2475.2	3.630812E-6	
2476.2	3.625505E-6	
2477.2	3.625472E-6	
2478.2	3.626261E-6	
2479.2	3.626938E-6	
2480.2	3.628492E-6	
2481.2	3.626511E-6	
2482.2	3.627944E-6	
2483.2	3.630761E-6	
2484.2	3.623674E-6	
2485.2	3.625903E-6	
2486.2	3.619781E-6	
2487.2	3.623925E-6	
2488.2	3.620958E-6	
2489.2	3.624608E-6	
2490.2	3.622912E-6	
2491.2	3.617577E-6	
2492.2	3.618809E-6	
2493.2	3.632161E-6	
2494.2	 3.62448E-6	
2495.2	 3.62342E-6	
2496.2	3.627201E-6	
2497.2	3.622345E-6	
2498.2	3.623742E-6	
2499.2	3.630805E-6	
2500.2	3.624677E-6	
2501.2	3.624112E-6	
2502.2	3.630937E-6	
2503.2	3.624962E-6	
2504.2	3.620676E-6	
2505.2	3.628498E-6	
2506.2	3.629781E-6	
2507.2	3.630174E-6	
2508.2	3.624066E-6	
2509.2	3.622488E-6	
2510.2	3.624999E-6	
2511.2	3.626863E-6	
2512.2	 3.61835E-6	
2513.2	3.625119E-6	
2514.2	3.630405E-6	
2515.2	3.626557E-6	
2516.2	3.627322E-6	
2517.2	3.626024E-6	
2518.2	3.627767E-6	
2519.2	3.624446E-6	
2520.2	3.629538E-6	
2521.2	3.621363E-6	
2522.2	3.617996E-6	
2523.2	3.617015E-6	
2524.2	3.611655E-6	
2525.2	3.620284E-6	
2526.2	3.619873E-6	
2527.2	 3.61901E-6	
